,label,blue,green,red,nir,swir1,swir2
1968,blt,9943.0,10518.0,10860.0,14130.0,14981.0,13561.0
1969,blt,9713.0,10046.0,10432.0,15217.0,14708.0,12611.0
1970,blt,9560.0,10203.0,10576.0,14596.0,15254.0,13655.0
1971,blt,9944.0,10362.0,10931.0,13663.0,15072.0,13938.0
1972,blt,9484.0,9731.0,10077.0,13974.0,12882.0,11282.0
1973,blt,9484.0,9889.0,10005.0,15525.0,13429.0,11187.0
1974,blt,10176.0,10756.0,11145.0,16297.0,14798.0,12800.0
1975,blt,9639.0,10127.0,10363.0,15525.0,14251.0,11757.0
1976,blt,9100.0,9654.0,9863.0,15679.0,14068.0,11662.0
1977,blt,9178.0,9574.0,9721.0,15059.0,12699.0,10711.0
1978,blt,9101.0,9653.0,9864.0,14903.0,12789.0,11185.0
1979,blt,9486.0,9732.0,9864.0,15213.0,13154.0,11185.0
1980,blt,9487.0,10285.0,10506.0,16447.0,14340.0,11850.0
1981,blt,9411.0,9733.0,10007.0,15831.0,13701.0,11660.0
1982,blt,9644.0,10366.0,10578.0,15676.0,13610.0,11660.0
1983,blt,9568.0,9815.0,10293.0,14746.0,13974.0,12324.0
1984,blt,9337.0,10130.0,10293.0,14746.0,13244.0,11564.0
1985,blt,9492.0,10289.0,10721.0,14745.0,14064.0,12513.0
1986,blt,9724.0,10289.0,10579.0,14900.0,14702.0,12796.0
1987,blt,9572.0,10212.0,10509.0,15055.0,14519.0,12606.0
1988,blt,9726.0,10605.0,10865.0,16135.0,14154.0,12038.0
1989,blt,9343.0,10055.0,10012.0,16595.0,14337.0,11278.0
1990,blt,9268.0,9978.0,10154.0,16595.0,13881.0,11183.0
1991,blt,9423.0,9979.0,9942.0,15979.0,13881.0,11562.0
1992,blt,9423.0,9979.0,9942.0,15979.0,13881.0,11562.0
1993,blt,9731.0,10450.0,11149.0,17360.0,15245.0,12604.0
1994,blt,9425.0,10058.0,10298.0,18125.0,15154.0,11467.0
1995,blt,9273.0,9981.0,9658.0,19039.0,13880.0,10709.0
1996,blt,9043.0,9666.0,9729.0,16898.0,13789.0,10424.0
1997,blt,9044.0,9589.0,9730.0,15976.0,14334.0,11087.0
1998,blt,9123.0,9432.0,9730.0,15359.0,14060.0,11182.0
1999,blt,9507.0,9984.0,10016.0,16589.0,13514.0,11276.0
2000,blt,9279.0,9985.0,10300.0,17509.0,13787.0,11086.0
2001,blt,9508.0,10220.0,10301.0,17967.0,14060.0,10898.0
2002,blt,9280.0,9828.0,10089.0,16280.0,14970.0,11750.0
2003,blt,9318.0,9483.0,9641.0,14601.0,13617.0,11570.0
2004,blt,8929.0,9166.0,8922.0,15533.0,12428.0,10049.0
2005,blt,9394.0,9722.0,10214.0,17540.0,15715.0,12235.0
2006,blt,9393.0,9801.0,10500.0,15997.0,16717.0,13469.0
2007,blt,9083.0,9403.0,9425.0,16152.0,12794.0,10619.0
2008,blt,9471.0,10038.0,10429.0,15378.0,14621.0,12331.0
2009,blt,9393.0,9958.0,10642.0,14133.0,13982.0,12615.0
2010,blt,9314.0,9482.0,9640.0,13977.0,12976.0,11570.0
2011,blt,9314.0,9720.0,9997.0,14756.0,14073.0,12139.0
2012,blt,9392.0,9641.0,10070.0,14289.0,14256.0,12425.0
2013,blt,9777.0,10037.0,10284.0,13978.0,14256.0,12995.0
2014,blt,9700.0,10194.0,10642.0,12883.0,13617.0,12520.0
2015,blt,9700.0,10037.0,10426.0,12570.0,12794.0,12045.0
2016,blt,9776.0,10036.0,10426.0,14289.0,14713.0,13090.0
2017,blt,9467.0,9877.0,9925.0,15223.0,12886.0,11380.0
2018,blt,9776.0,10273.0,10283.0,14290.0,14713.0,13185.0
2019,blt,9854.0,10352.0,10641.0,13354.0,13251.0,12330.0
2020,blt,10009.0,10747.0,11354.0,13822.0,14348.0,12710.0
2021,blt,9392.0,9957.0,10213.0,14911.0,12977.0,11095.0
2022,blt,9701.0,10116.0,10427.0,14911.0,13799.0,12139.0
2023,blt,10010.0,10512.0,10785.0,14600.0,14712.0,12900.0
2024,blt,9779.0,10276.0,10571.0,14444.0,13433.0,11949.0
2025,blt,9549.0,9959.0,10428.0,13977.0,13981.0,12139.0
2026,blt,10012.0,10513.0,10998.0,14288.0,14255.0,12709.0
2027,blt,9935.0,10277.0,10714.0,14132.0,14528.0,12899.0
2028,blt,9935.0,10355.0,10786.0,13977.0,13707.0,12519.0
2029,blt,9859.0,10198.0,10786.0,13821.0,13707.0,11948.0
2030,blt,9782.0,10119.0,10644.0,14288.0,13159.0,11948.0
2031,blt,9398.0,9724.0,9929.0,15375.0,12975.0,10808.0
2032,blt,9629.0,9962.0,10000.0,15684.0,13066.0,10998.0
2033,blt,9938.0,10199.0,10644.0,15220.0,13706.0,11759.0
2034,blt,10322.0,10752.0,11214.0,14598.0,14801.0,13088.0
2035,blt,10170.0,10752.0,11285.0,14287.0,14982.0,13562.0
2036,blt,10094.0,10830.0,11285.0,14442.0,15985.0,14320.0
2037,blt,10171.0,10753.0,11144.0,15373.0,15529.0,13752.0
2038,blt,9710.0,10122.0,10502.0,15218.0,14709.0,12897.0
2039,blt,9711.0,10123.0,10360.0,14752.0,13523.0,11852.0
2040,blt,9865.0,10518.0,10859.0,14752.0,14526.0,12992.0
2041,blt,10326.0,10911.0,11427.0,15372.0,15802.0,13844.0
2042,blt,9942.0,10360.0,10646.0,15527.0,14069.0,12232.0
2043,blt,9405.0,9966.0,10147.0,14441.0,13339.0,11758.0
2044,blt,9714.0,10203.0,10503.0,14285.0,14069.0,12896.0
2045,blt,9944.0,10283.0,10718.0,13974.0,14525.0,13275.0
2046,blt,9791.0,10047.0,10576.0,14750.0,14343.0,12611.0
2047,blt,9791.0,10284.0,10647.0,14595.0,14889.0,13180.0
2048,blt,10023.0,10442.0,10932.0,13662.0,15436.0,14127.0
2049,blt,9639.0,10048.0,10291.0,13818.0,12791.0,11567.0
2050,blt,9331.0,9732.0,9863.0,14904.0,12882.0,10902.0
2051,blt,9871.0,10521.0,11003.0,15679.0,15162.0,13085.0
2052,blt,9872.0,10443.0,10578.0,15215.0,13977.0,12040.0
2053,blt,9411.0,9892.0,10150.0,14904.0,12972.0,10806.0
2054,blt,9564.0,10049.0,10577.0,15058.0,13793.0,11850.0
2055,blt,9565.0,10049.0,10364.0,14902.0,13610.0,11945.0
2056,blt,9179.0,9655.0,9721.0,15058.0,12880.0,11090.0
2057,blt,9412.0,9813.0,10007.0,15367.0,13245.0,11280.0
2058,blt,9644.0,10050.0,10365.0,15676.0,14156.0,11944.0
2059,blt,9874.0,10445.0,10791.0,15366.0,14339.0,12324.0
2060,blt,9722.0,10288.0,10720.0,14746.0,14612.0,12607.0
2061,blt,9416.0,10131.0,10934.0,14745.0,14793.0,12796.0
2062,blt,9493.0,10053.0,10579.0,14435.0,14429.0,12606.0
2063,blt,9340.0,9896.0,10224.0,15210.0,14155.0,12228.0
2064,blt,9419.0,9897.0,10509.0,15055.0,14792.0,12701.0
2065,blt,9574.0,10370.0,10722.0,15672.0,15338.0,13364.0
2066,blt,9421.0,10134.0,10439.0,16133.0,14974.0,12700.0
2067,blt,9576.0,10214.0,10652.0,16440.0,14518.0,12416.0
2068,blt,9500.0,10136.0,10369.0,16747.0,14336.0,11467.0
2069,blt,9500.0,10136.0,10369.0,16747.0,14336.0,11467.0
2070,blt,9194.0,10058.0,10582.0,17206.0,15064.0,11942.0
2071,blt,9041.0,9743.0,9657.0,18430.0,14335.0,11182.0
2072,blt,9120.0,9981.0,9801.0,19190.0,13789.0,10519.0
2073,blt,9043.0,9825.0,9445.0,18428.0,13059.0,10234.0
2074,blt,8968.0,9431.0,9303.0,14431.0,10868.0,9190.0
2075,blt,9046.0,9116.0,9304.0,13656.0,10777.0,8810.0
2076,blt,9507.0,9984.0,10016.0,16589.0,13514.0,11276.0
2077,blt,9279.0,9985.0,10300.0,17509.0,13787.0,11086.0
2078,blt,9280.0,9828.0,9946.0,17508.0,13695.0,10803.0
2079,blt,9204.0,9593.0,10160.0,15973.0,14787.0,11750.0
2080,blt,9396.0,9724.0,9498.0,16614.0,14347.0,10904.0
2081,blt,8852.0,9167.0,9067.0,17077.0,13251.0,9763.0
2082,blt,9163.0,9564.0,9355.0,17846.0,13890.0,10713.0
2083,blt,9085.0,9643.0,9857.0,15842.0,15077.0,12140.0
2084,blt,9318.0,9723.0,10071.0,14756.0,14620.0,12615.0
2085,blt,9318.0,9880.0,10358.0,15066.0,15533.0,13849.0
2086,blt,9316.0,9880.0,10285.0,14133.0,14347.0,12234.0
2087,blt,9471.0,9562.0,9641.0,14288.0,13160.0,11284.0
2088,blt,9625.0,10117.0,10643.0,15065.0,14256.0,12614.0
2089,blt,9237.0,9562.0,9855.0,14289.0,13982.0,11949.0
2090,blt,9548.0,10196.0,10499.0,13821.0,13982.0,12614.0
2091,blt,10088.0,10354.0,10927.0,12727.0,14347.0,13754.0
2092,blt,9547.0,9879.0,10285.0,12570.0,12611.0,11190.0
2093,blt,9392.0,9799.0,9998.0,14600.0,13617.0,11665.0
2094,blt,9547.0,10038.0,9997.0,14911.0,13251.0,10999.0
2095,blt,10394.0,10906.0,11212.0,14289.0,14438.0,13470.0
2096,blt,9856.0,10195.0,10856.0,13353.0,13799.0,12995.0
2097,blt,9702.0,9958.0,10285.0,13039.0,13160.0,12044.0
2098,blt,9394.0,10196.0,10927.0,13821.0,13616.0,12044.0
2099,blt,9625.0,10196.0,11425.0,14910.0,14893.0,12804.0
2100,blt,9858.0,10197.0,10927.0,14910.0,14163.0,12329.0
2101,blt,9550.0,10040.0,10357.0,14910.0,13890.0,11665.0
2102,blt,9551.0,9801.0,9928.0,14443.0,13616.0,11948.0
2103,blt,9705.0,10436.0,10572.0,14288.0,13890.0,12518.0
2104,blt,9782.0,10278.0,10644.0,14754.0,13981.0,12328.0
2105,blt,9783.0,9961.0,10215.0,14598.0,12702.0,11379.0
2106,blt,9475.0,9962.0,10144.0,14287.0,13524.0,11759.0
2107,blt,9553.0,10042.0,10287.0,14131.0,12793.0,11569.0
2108,blt,9088.0,9487.0,9715.0,15374.0,12336.0,10047.0
2109,blt,9400.0,9647.0,9787.0,15529.0,12518.0,10523.0
2110,blt,9863.0,10280.0,10787.0,14597.0,14254.0,12707.0
2111,blt,10248.0,10831.0,11285.0,14442.0,14526.0,13277.0
2112,blt,10171.0,10753.0,11215.0,14442.0,14982.0,13656.0
2113,blt,10172.0,10831.0,11286.0,14441.0,14981.0,13372.0
2114,blt,9865.0,10201.0,10360.0,15527.0,14618.0,11663.0
2115,blt,9634.0,10282.0,10360.0,16762.0,13979.0,11188.0
2116,blt,9480.0,10045.0,10432.0,15527.0,13522.0,11283.0
2117,blt,9559.0,10203.0,10718.0,14751.0,14069.0,12516.0
2118,blt,9790.0,10440.0,11215.0,14906.0,15892.0,14223.0
2119,blt,9636.0,10361.0,10718.0,15217.0,14434.0,12516.0
2120,blt,9483.0,9888.0,10004.0,15526.0,13978.0,11757.0
2121,blt,9483.0,9967.0,10291.0,15216.0,14069.0,11946.0
2122,blt,9869.0,10362.0,10719.0,13974.0,14798.0,13938.0
2123,blt,10023.0,10363.0,10719.0,14440.0,15253.0,13749.0
2124,blt,9563.0,10048.0,10505.0,15216.0,15071.0,13085.0
2125,blt,9639.0,10285.0,10719.0,14904.0,14797.0,12990.0
2126,blt,9718.0,10206.0,10577.0,14129.0,13338.0,12040.0
2127,blt,9178.0,9733.0,9792.0,14128.0,12334.0,10711.0
2128,blt,9255.0,9812.0,10006.0,14749.0,12607.0,10616.0
2129,blt,9719.0,10365.0,10506.0,15214.0,13793.0,11566.0
2130,blt,9872.0,10601.0,10933.0,15677.0,14522.0,12230.0
2131,blt,10026.0,10601.0,11287.0,15522.0,14613.0,12798.0
2132,blt,10256.0,10836.0,11287.0,15367.0,14613.0,12892.0
2133,blt,9797.0,10286.0,10578.0,15212.0,14066.0,12324.0
2134,blt,9335.0,9814.0,9937.0,14901.0,13336.0,11564.0
2135,blt,9645.0,10129.0,10365.0,15057.0,14613.0,12419.0
2136,blt,9799.0,10367.0,10863.0,15211.0,14703.0,13271.0
2137,blt,9647.0,10368.0,10934.0,15365.0,14976.0,13081.0
2138,blt,9648.0,10368.0,10792.0,15365.0,14247.0,12133.0
2139,blt,9418.0,9896.0,10152.0,15055.0,13791.0,11848.0
2140,blt,9187.0,9660.0,9797.0,15209.0,13061.0,11089.0
2141,blt,9189.0,9661.0,9725.0,15672.0,13334.0,10615.0
2142,blt,9575.0,10213.0,10581.0,15826.0,14427.0,12037.0
2143,blt,9498.0,10214.0,10794.0,15517.0,14427.0,12511.0
2144,blt,9883.0,10528.0,11007.0,16132.0,14700.0,12321.0
2145,blt,10037.0,10763.0,10937.0,17820.0,15155.0,12321.0
2146,blt,10037.0,10763.0,10937.0,17820.0,15155.0,12321.0
2147,blt,9962.0,10529.0,11078.0,17513.0,15518.0,12510.0
2148,blt,9580.0,10374.0,10724.0,17052.0,14608.0,11846.0
2149,blt,9197.0,9745.0,9873.0,17051.0,13697.0,10804.0
2150,blt,9351.0,9983.0,9730.0,17204.0,12785.0,10329.0
2151,blt,9199.0,9746.0,9803.0,14431.0,11142.0,9190.0
2152,blt,9046.0,9116.0,9304.0,13656.0,10777.0,8810.0
2153,blt,8971.0,9433.0,9305.0,16435.0,11782.0,9285.0
2154,blt,8818.0,9276.0,9305.0,17508.0,12784.0,9949.0
2155,blt,9203.0,9828.0,10018.0,16741.0,13787.0,11086.0
2156,blt,9204.0,9986.0,10727.0,16740.0,16059.0,12791.0
2157,blt,9242.0,9803.0,10001.0,16150.0,13890.0,11474.0
2158,blt,9320.0,9644.0,9499.0,18152.0,14803.0,11189.0
2159,blt,9008.0,9724.0,9427.0,17998.0,13708.0,10239.0
2160,blt,9165.0,9485.0,9570.0,15532.0,13982.0,11189.0
2161,blt,9396.0,9724.0,10143.0,13509.0,15259.0,13563.0
2162,blt,9240.0,9723.0,10072.0,13821.0,14528.0,12329.0
2163,blt,9396.0,9801.0,10143.0,13977.0,13067.0,11474.0
2164,blt,9239.0,9404.0,9642.0,13197.0,12702.0,11189.0
2165,blt,10012.0,10435.0,10572.0,15221.0,14072.0,11948.0
2166,blt,9781.0,10513.0,10857.0,14599.0,14255.0,12519.0
2167,blt,9472.0,9801.0,10357.0,13039.0,13798.0,12519.0
2168,blt,10012.0,10435.0,10856.0,12726.0,13798.0,12899.0
2169,blt,9549.0,9800.0,10214.0,12256.0,12244.0,11189.0
2170,blt,9316.0,9403.0,9641.0,13039.0,11604.0,9952.0
2171,blt,9780.0,10196.0,10499.0,13977.0,13251.0,12139.0
2172,blt,9934.0,10434.0,10856.0,13509.0,13616.0,12804.0
2173,blt,10089.0,10435.0,10856.0,13977.0,13890.0,13089.0
2174,blt,9781.0,10118.0,10714.0,13977.0,13159.0,11569.0
2175,blt,9627.0,10040.0,10857.0,14132.0,14711.0,13089.0
2176,blt,9473.0,10277.0,11355.0,14599.0,17624.0,15650.0
2177,blt,9628.0,9882.0,10644.0,14598.0,15075.0,13468.0
2178,blt,9474.0,9961.0,10287.0,14287.0,13706.0,12328.0
2179,blt,9552.0,9961.0,10144.0,14443.0,13889.0,12138.0
2180,blt,10015.0,10673.0,11426.0,15063.0,17077.0,16974.0
2181,blt,10246.0,10673.0,11143.0,15374.0,15530.0,14036.0
2182,blt,9476.0,9884.0,10145.0,14753.0,13066.0,11188.0
2183,blt,9322.0,9647.0,9787.0,15529.0,13523.0,11283.0
2184,blt,9477.0,10043.0,10288.0,14286.0,13431.0,12042.0
2185,blt,9401.0,9805.0,9930.0,15062.0,13340.0,11188.0
2186,blt,9402.0,9727.0,10002.0,15062.0,13065.0,11473.0
2187,blt,9865.0,10201.0,10859.0,13819.0,13888.0,12897.0
2188,blt,9787.0,10596.0,11072.0,14441.0,14070.0,12707.0
2189,blt,9866.0,10360.0,10788.0,15682.0,15164.0,13276.0
2190,blt,9942.0,10440.0,11001.0,15217.0,14434.0,12706.0
2191,blt,10251.0,10676.0,11144.0,15527.0,15437.0,13466.0
2192,blt,10174.0,10832.0,10931.0,17070.0,14160.0,12136.0
2193,blt,10327.0,10755.0,11286.0,16298.0,15982.0,13465.0
2194,blt,9560.0,10125.0,10576.0,14750.0,13613.0,12041.0
2195,blt,9791.0,10362.0,10789.0,14750.0,14798.0,13370.0
2196,blt,10022.0,10598.0,11002.0,14750.0,14980.0,13370.0
2197,blt,9945.0,10520.0,10931.0,14750.0,14889.0,13465.0
2198,blt,9792.0,10363.0,10932.0,14595.0,14798.0,13085.0
2199,blt,9946.0,10443.0,10861.0,14129.0,14979.0,13937.0
2200,blt,9947.0,10443.0,11074.0,14129.0,15071.0,13749.0
2201,blt,10408.0,10992.0,11358.0,15370.0,14523.0,12705.0
2202,blt,10636.0,11227.0,11642.0,15987.0,14159.0,12135.0
2203,blt,9795.0,10286.0,10862.0,14283.0,13977.0,11850.0
2204,blt,9256.0,9575.0,9793.0,13662.0,12241.0,10711.0
2205,blt,9257.0,9656.0,9936.0,14438.0,13155.0,10901.0
2206,blt,9643.0,10287.0,10720.0,15058.0,15160.0,13084.0
2207,blt,9719.0,10286.0,10862.0,15676.0,14886.0,13082.0
2208,blt,9412.0,9892.0,10221.0,15367.0,14704.0,12987.0
2209,blt,9489.0,10129.0,10365.0,14746.0,14613.0,12892.0
2210,blt,9798.0,10523.0,10934.0,14901.0,14885.0,13082.0
2211,blt,9645.0,10051.0,10578.0,14436.0,13700.0,12229.0
2212,blt,9337.0,9973.0,10222.0,14281.0,12879.0,11469.0
2213,blt,9492.0,9974.0,10366.0,15056.0,13700.0,11659.0
2214,blt,9648.0,10289.0,10508.0,15365.0,14247.0,12323.0
2215,blt,9418.0,10054.0,10295.0,15364.0,13699.0,11848.0
2216,blt,9111.0,9582.0,9797.0,15055.0,13517.0,11468.0
2217,blt,9342.0,9661.0,9654.0,15054.0,13334.0,11468.0
2218,blt,9343.0,9820.0,9726.0,15517.0,13061.0,10900.0
2219,blt,9422.0,9899.0,10154.0,15825.0,13881.0,11752.0
2220,blt,9346.0,10057.0,10297.0,15670.0,14153.0,12132.0
2221,blt,9808.0,10608.0,11078.0,16440.0,15245.0,12984.0
2222,blt,10419.0,11233.0,11784.0,17667.0,15518.0,12794.0
2223,blt,10419.0,11233.0,11784.0,17667.0,15518.0,12794.0
2224,blt,10648.0,11544.0,12067.0,17972.0,15608.0,12983.0
2225,blt,9963.0,10687.0,11150.0,17512.0,15153.0,12510.0
2226,blt,9044.0,9589.0,9659.0,16744.0,12968.0,10234.0
2227,blt,9351.0,9983.0,9730.0,17204.0,12785.0,10329.0
2228,blt,9199.0,9746.0,9803.0,14431.0,11142.0,9190.0
2229,blt,9200.0,9511.0,9874.0,13501.0,11233.0,9474.0
2230,blt,9125.0,9591.0,9946.0,15512.0,12785.0,10708.0
2231,blt,9356.0,9906.0,10088.0,15973.0,14424.0,11560.0
2232,blt,9434.0,10064.0,10727.0,15819.0,15605.0,12508.0
2233,blt,9282.0,9987.0,10656.0,15818.0,17238.0,13359.0
2234,blt,9321.0,9804.0,9930.0,16612.0,14802.0,11759.0
2235,blt,9321.0,9804.0,9930.0,16612.0,14802.0,11759.0
2236,blt,9243.0,9804.0,9859.0,16922.0,14254.0,11189.0
2237,blt,9321.0,9566.0,9786.0,15221.0,13798.0,11284.0
2238,blt,9241.0,9565.0,9929.0,14287.0,14801.0,12708.0
2239,blt,9319.0,9724.0,10073.0,13820.0,14527.0,12803.0
2240,blt,9319.0,9565.0,10000.0,13665.0,13432.0,11759.0
2241,blt,9319.0,9645.0,9857.0,13196.0,13067.0,11284.0
2242,blt,9319.0,9564.0,10000.0,13820.0,13890.0,11664.0
2243,blt,9551.0,10041.0,10573.0,13820.0,14072.0,12423.0
2244,blt,9551.0,9802.0,10000.0,13196.0,12975.0,11569.0
2245,blt,9860.0,10278.0,10572.0,13196.0,13341.0,12043.0
2246,blt,10091.0,10277.0,10786.0,12570.0,12153.0,11569.0
2247,blt,9473.0,9723.0,10072.0,12413.0,11695.0,10808.0
2248,blt,9782.0,10277.0,10857.0,14288.0,13798.0,12803.0
2249,blt,9859.0,10277.0,10429.0,14909.0,13890.0,12138.0
2250,blt,9551.0,10198.0,10215.0,15220.0,13524.0,11664.0
2251,blt,9474.0,10041.0,10215.0,15220.0,14162.0,11853.0
2252,blt,9937.0,10436.0,10715.0,14443.0,13980.0,12328.0
2253,blt,9475.0,10042.0,10786.0,13976.0,14254.0,12518.0
2254,blt,10628.0,11066.0,11781.0,16148.0,14983.0,13088.0
2255,blt,9554.0,10042.0,10430.0,15219.0,13797.0,11664.0
2256,blt,9400.0,9647.0,9858.0,14597.0,13340.0,11664.0
2257,blt,9863.0,10280.0,10858.0,14131.0,15256.0,14415.0
2258,blt,9709.0,10122.0,10502.0,13820.0,15438.0,14130.0
2259,blt,9710.0,10122.0,10360.0,14286.0,13523.0,11947.0
2260,blt,9402.0,9806.0,9859.0,15062.0,13523.0,11568.0
2261,blt,9325.0,9727.0,10075.0,14286.0,13249.0,11473.0
2262,blt,9171.0,9806.0,9860.0,14752.0,13065.0,10903.0
2263,blt,10019.0,10360.0,10646.0,14906.0,14070.0,12422.0
2264,blt,9942.0,10518.0,10859.0,13974.0,13613.0,12327.0
2265,blt,10098.0,10676.0,11215.0,15527.0,14617.0,12896.0
2266,blt,10098.0,10519.0,10718.0,15990.0,14434.0,12231.0
2267,blt,9790.0,10283.0,10647.0,14906.0,13978.0,11946.0
2268,blt,10710.0,10912.0,11216.0,15680.0,15345.0,13938.0
2269,blt,9944.0,10362.0,10504.0,16452.0,14160.0,11472.0
2270,blt,10022.0,10520.0,11216.0,15834.0,15527.0,13465.0
2271,blt,9562.0,9968.0,10149.0,14750.0,13429.0,11282.0
2272,blt,9716.0,10205.0,10504.0,15679.0,14342.0,12420.0
2273,blt,9946.0,10599.0,11074.0,14594.0,15708.0,14506.0
2274,blt,10101.0,10521.0,11074.0,14129.0,15162.0,14317.0
2275,blt,9947.0,10443.0,11003.0,13662.0,15071.0,14032.0
2276,blt,10025.0,10757.0,11146.0,14439.0,14068.0,12895.0
2277,blt,9872.0,10522.0,10932.0,15059.0,14706.0,12989.0
2278,blt,9488.0,10050.0,10435.0,16295.0,15161.0,12704.0
2279,blt,9412.0,9892.0,10293.0,17219.0,16526.0,13084.0
2280,blt,9180.0,9656.0,9936.0,15523.0,15251.0,11850.0
2281,blt,9103.0,9418.0,9436.0,14128.0,12150.0,10331.0
2282,blt,9414.0,9656.0,10222.0,14593.0,14158.0,12324.0
2283,blt,9489.0,9972.0,10507.0,14592.0,15432.0,14125.0
2284,blt,9413.0,9734.0,10150.0,14436.0,14430.0,12607.0
2285,blt,9260.0,9578.0,10151.0,14126.0,13792.0,12039.0
2286,blt,9106.0,9420.0,9795.0,14746.0,14339.0,12229.0
2287,blt,9183.0,9657.0,10009.0,15057.0,14612.0,12418.0
2288,blt,9338.0,9736.0,10222.0,14281.0,14703.0,12891.0
2289,blt,9262.0,9894.0,10294.0,13815.0,14247.0,12986.0
2290,blt,9493.0,9895.0,10223.0,14745.0,14612.0,12701.0
2291,blt,9186.0,9896.0,10010.0,15210.0,13791.0,11943.0
2292,blt,9187.0,9818.0,10082.0,14589.0,13517.0,11658.0
2293,blt,9342.0,9897.0,10295.0,14279.0,13426.0,11848.0
2294,blt,9267.0,9662.0,9726.0,14743.0,13243.0,11468.0
2295,blt,8960.0,9662.0,9584.0,15671.0,12878.0,10899.0
2296,blt,9269.0,9741.0,10013.0,16133.0,14245.0,11278.0
2297,blt,9270.0,9979.0,10369.0,15516.0,13242.0,11088.0
2298,blt,10189.0,10999.0,11503.0,16285.0,15427.0,12794.0
2299,blt,10342.0,11077.0,11573.0,17052.0,15608.0,13552.0
2300,blt,10039.0,10843.0,11714.0,16591.0,16426.0,13457.0
2301,blt,10039.0,10843.0,11714.0,16591.0,16426.0,13457.0
2302,blt,9963.0,10687.0,11150.0,17512.0,15153.0,12510.0
2303,blt,9044.0,9589.0,9659.0,16744.0,12968.0,10234.0
2304,blt,9352.0,9983.0,10228.0,16283.0,14060.0,10708.0
2305,blt,9584.0,10611.0,11574.0,16128.0,18057.0,13645.0
2306,blt,9585.0,10532.0,11997.0,15974.0,18690.0,14685.0
2307,blt,9815.0,10767.0,12278.0,15358.0,18418.0,14968.0
2308,blt,9892.0,10924.0,12278.0,15357.0,17964.0,15252.0
2309,blt,10045.0,11003.0,12348.0,15819.0,17601.0,14967.0
2310,blt,9436.0,10379.0,11222.0,15972.0,17238.0,13738.0
2311,blt,9477.0,10042.0,10502.0,13977.0,13616.0,11759.0
2312,blt,9477.0,10042.0,10502.0,13977.0,13616.0,11759.0
2313,blt,9708.0,10200.0,10573.0,14754.0,14072.0,12139.0
2314,blt,9630.0,9962.0,10287.0,14442.0,13524.0,11569.0
2315,blt,9243.0,9487.0,9786.0,14287.0,13158.0,11093.0
2316,blt,9166.0,9487.0,9715.0,13664.0,13066.0,11093.0
2317,blt,9321.0,9566.0,9929.0,13196.0,12518.0,10903.0
2318,blt,9399.0,9646.0,10145.0,13039.0,12702.0,11093.0
2319,blt,9553.0,9725.0,10145.0,13352.0,13615.0,11759.0
2320,blt,9553.0,9646.0,10073.0,13508.0,13066.0,11664.0
2321,blt,9399.0,9646.0,9858.0,13196.0,12152.0,10713.0
2322,blt,9630.0,10042.0,10430.0,13039.0,13524.0,12328.0
2323,blt,9937.0,10357.0,11143.0,13039.0,13524.0,12518.0
2324,blt,9475.0,9962.0,10358.0,14131.0,13341.0,11569.0
2325,blt,9321.0,10279.0,10073.0,17689.0,14527.0,11284.0
2326,blt,9087.0,10042.0,9572.0,19220.0,14436.0,10713.0
2327,blt,9243.0,9566.0,9356.0,17381.0,12884.0,9857.0
2328,blt,9399.0,9884.0,9929.0,14908.0,13340.0,11378.0
2329,blt,10016.0,10438.0,10858.0,14131.0,13706.0,12328.0
2330,blt,10247.0,10752.0,11427.0,14442.0,17258.0,16405.0
2331,blt,11845.0,12627.0,13754.0,17840.0,25309.0,24713.0
2332,blt,9940.0,10595.0,11356.0,16301.0,20251.0,18959.0
2333,blt,9246.0,9489.0,9501.0,14441.0,12974.0,10903.0
2334,blt,9633.0,9964.0,10217.0,14286.0,12883.0,11188.0
2335,blt,9634.0,9886.0,10075.0,14596.0,13523.0,11758.0
2336,blt,9634.0,9965.0,10289.0,14751.0,13614.0,11852.0
2337,blt,9326.0,9728.0,9789.0,14751.0,13157.0,11283.0
2338,blt,9327.0,9570.0,9861.0,14441.0,12517.0,10807.0
2339,blt,9172.0,9650.0,9647.0,14285.0,12426.0,10617.0
2340,blt,9482.0,9888.0,10076.0,15061.0,13339.0,11567.0
2341,blt,9790.0,10125.0,10576.0,14595.0,13887.0,12326.0
2342,blt,9714.0,10204.0,10931.0,14595.0,14980.0,13180.0
2343,blt,9791.0,10441.0,10860.0,16452.0,15163.0,12706.0
2344,blt,9562.0,10047.0,10291.0,15060.0,14980.0,12611.0
2345,blt,10253.0,10520.0,10577.0,15216.0,15891.0,14033.0
2346,blt,10101.0,10520.0,11003.0,15060.0,15436.0,13370.0
2347,blt,10024.0,10599.0,11003.0,15525.0,15071.0,13180.0
2348,blt,9486.0,9969.0,10149.0,15370.0,14068.0,12040.0
2349,blt,9640.0,10285.0,10577.0,14594.0,14523.0,12800.0
2350,blt,10102.0,10679.0,11287.0,15524.0,16071.0,15169.0
2351,blt,9872.0,10364.0,10932.0,14904.0,14432.0,12799.0
2352,blt,9795.0,10364.0,10578.0,13662.0,14432.0,13274.0
2353,blt,10179.0,10836.0,11429.0,14128.0,15342.0,14505.0
2354,blt,10104.0,10680.0,11217.0,14593.0,15525.0,13841.0
2355,blt,9413.0,9813.0,10293.0,15986.0,14796.0,12134.0
